"source_record_id","name_ja","historical_address","master_code_UNKNOWN","source_url"
"geoshape-nrct-poi:210000236000","那比神社","岐阜県 郡上市 八幡町那比","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000236000.html"
"geoshape-nrct-poi:210000236100","新宮神社","岐阜県 郡上市八幡町那比 6594番地の1","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000236100.html"
"geoshape-nrct-poi:210000237600","白山神社","岐阜県 郡上市和良町宮代 字天王1814番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000237600.html"
"geoshape-nrct-poi:210000238000","念興寺","岐阜県 郡上市和良町沢 和良町澤897番地の2","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000238000.html"
"geoshape-nrct-poi:210000238800","七代天神社","岐阜県 郡上市大和町島 字宮前3211番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000238800.html"
"geoshape-nrct-poi:210000238900","福田遺跡","岐阜県 郡上市 大和町島","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000238900.html"
"geoshape-nrct-poi:210000239700","東氏館跡","岐阜県 郡上市 大和町牧","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000239700.html"
"geoshape-nrct-poi:210000239800","篠脇城跡","岐阜県 郡上市 大和町牧","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000239800.html"
"geoshape-nrct-poi:210000239900","明建神社","岐阜県 郡上市大和町牧 817番地の1","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000239900.html"
"geoshape-nrct-poi:210000240800","白山神社","岐阜県 郡上市大和町大間見 863番地の1","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000240800.html"
"geoshape-nrct-poi:210000242000","白鳥神社","岐阜県 郡上市白鳥町白鳥 680番地の1","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000242000.html"
"geoshape-nrct-poi:210000242500","長滝寺","岐阜県 郡上市白鳥町長滝 92番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000242500.html"
"geoshape-nrct-poi:210000242600","白山長滝神社","岐阜県 郡上市 白鳥町長滝","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000242600.html"
"geoshape-nrct-poi:210000242700","若宮修古館","岐阜県 郡上市 白鳥町長滝","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000242700.html"
"geoshape-nrct-poi:210000243100","前田遺跡","岐阜県 郡上市 白鳥町前谷","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000243100.html"
"geoshape-nrct-poi:210000244400","白山中居神社","岐阜県 郡上市白鳥町石徹白 第2号48番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000244400.html"
"geoshape-nrct-poi:210000244600","石徹白大師堂","岐阜県 郡上市 白鳥町石徹白","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000244600.html"
"geoshape-nrct-poi:210000245400","向鷲見城跡","岐阜県 郡上市 高鷲町鮎立","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000245400.html"
"geoshape-nrct-poi:210000246100","白山神社","岐阜県 岐阜市 大字日野日野字舟伏山3967番地の2","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000246100.html"
"geoshape-nrct-poi:210000248600","東香寺","岐阜県 加茂郡富加町 大平賀1335番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000248600.html"
"geoshape-nrct-poi:210000248900","加治田城跡","岐阜県 加茂郡富加町 加治田","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000248900.html"
"geoshape-nrct-poi:210000249000","龍福寺","岐阜県 関市 武芸川町平462番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000249000.html"
"geoshape-nrct-poi:210000249100","清水寺","岐阜県 加茂郡富加町 加治田895番地の1","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000249100.html"
"geoshape-nrct-poi:210000249400","堂洞城跡","岐阜県 美濃加茂市 蜂屋町下蜂屋","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000249400.html"
"geoshape-nrct-poi:210000249500","長安寺","岐阜県 山県市 船越93番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000249500.html"
"geoshape-nrct-poi:210000249600","夕田茶臼山古墳","岐阜県 加茂郡富加町 夕田","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000249600.html"
"geoshape-nrct-poi:210000249800","大山神社","岐阜県 加茂郡富加町 大山218番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000249800.html"
"geoshape-nrct-poi:210000250000","東山浦遺跡","岐阜県 加茂郡富加町 滝田","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000250000.html"
"geoshape-nrct-poi:210000250200","大梅寺","岐阜県 加茂郡富加町 羽生1241番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000250200.html"
"geoshape-nrct-poi:210000250400","海老山遺跡","岐阜県 加茂郡富加町 高畑","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000250400.html"
"geoshape-nrct-poi:210000250900","黒岩神社","岐阜県 加茂郡坂祝町 黒岩1232番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000250900.html"
"geoshape-nrct-poi:210000251100","安楽寺","岐阜県 加茂郡坂祝町 大針31番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000251100.html"
"geoshape-nrct-poi:210000251300","猿啄城跡","岐阜県 加茂郡坂祝町 勝山","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000251300.html"
"geoshape-nrct-poi:210000251400","岩谷観音","岐阜県 加茂郡坂祝町 勝山","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000251400.html"
"geoshape-nrct-poi:210000251600","宝積寺","岐阜県 加茂郡坂祝町 取組435番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000251600.html"
"geoshape-nrct-poi:210000251800","坂祝神社","岐阜県 加茂郡坂祝町 酒倉1507番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000251800.html"
"geoshape-nrct-poi:210000252000","芦渡遺跡","岐阜県 加茂郡坂祝町 酒倉","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000252000.html"
"geoshape-nrct-poi:210000252800","太部古天神社","岐阜県 加茂郡川辺町 中川辺1番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000252800.html"
"geoshape-nrct-poi:210000253100","阿夫志奈神社","岐阜県 加茂郡川辺町 上川辺1190番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000253100.html"
"geoshape-nrct-poi:210000253400","下麻生役所跡","岐阜県 加茂郡川辺町 下麻生","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000253400.html"
"geoshape-nrct-poi:210000253500","麻生寺跡","岐阜県 加茂郡川辺町 下麻生","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000253500.html"
"geoshape-nrct-poi:210000253800","太部神社","岐阜県 加茂郡川辺町 比久見1026番地1","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000253800.html"
"geoshape-nrct-poi:210000253900","妙楽寺","岐阜県 加茂郡川辺町 比久見443番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000253900.html"
"geoshape-nrct-poi:210000254900","柿ヶ野番所跡","岐阜県 加茂郡七宗町 −","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000254900.html"
"geoshape-nrct-poi:210000256200","龍門寺","岐阜県 加茂郡七宗町 神渕4431番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000256200.html"
"geoshape-nrct-poi:210000256300","神淵神社","岐阜県 加茂郡七宗町 神渕4168番地の1","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000256300.html"
"geoshape-nrct-poi:210000256700","葉津番所跡","岐阜県 加茂郡七宗町 神渕","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000256700.html"
"geoshape-nrct-poi:210000256900","杉洞番所跡","岐阜県 加茂郡七宗町 神渕","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000256900.html"
"geoshape-nrct-poi:210000257500","等覚寺","岐阜県 加茂郡八百津町 和知2067番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000257500.html"
"geoshape-nrct-poi:210000257600","長康寺","岐阜県 加茂郡八百津町 和知527番地の2","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000257600.html"
"geoshape-nrct-poi:210000257800","正宗寺","岐阜県 加茂郡八百津町 上飯田379番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000257800.html"
"geoshape-nrct-poi:210000258000","和知城跡","岐阜県 加茂郡八百津町 野上","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000258000.html"
"geoshape-nrct-poi:210000258100","正伝寺","岐阜県 加茂郡八百津町 野上1298番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000258100.html"
"geoshape-nrct-poi:210000258400","大船神社","岐阜県 加茂郡八百津町 八百津4424番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000258400.html"
"geoshape-nrct-poi:210000258500","大仙寺","岐阜県 加茂郡八百津町 八百津4345番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000258500.html"
"geoshape-nrct-poi:210000258600","天寧寺跡","岐阜県 加茂郡八百津町 八百津","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000258600.html"
"geoshape-nrct-poi:210000258700","不老井遺跡","岐阜県 加茂郡八百津町 八百津","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000258700.html"
"geoshape-nrct-poi:210000258900","南陽寺","岐阜県 加茂郡八百津町 八百津5148番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000258900.html"
"geoshape-nrct-poi:210000259100","善恵寺","岐阜県 加茂郡八百津町 八百津3163番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000259100.html"
"geoshape-nrct-poi:210000259300","東光寺","岐阜県 加茂郡八百津町 八百津8329番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000259300.html"
"geoshape-nrct-poi:210000260100","宝蔵寺","岐阜県 加茂郡八百津町 久田見4297番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000260100.html"
"geoshape-nrct-poi:210000260200","法誓寺","岐阜県 加茂郡八百津町 久田見2757番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000260200.html"
"geoshape-nrct-poi:210000260300","神明神社","岐阜県 加茂郡八百津町 久田見3966番地の2","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000260300.html"
"geoshape-nrct-poi:210000260400","越水遺跡","岐阜県 加茂郡八百津町 久田見","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000260400.html"
"geoshape-nrct-poi:210000260900","見性寺","岐阜県 加茂郡八百津町 伊岐津志2114番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000260900.html"
"geoshape-nrct-poi:210000261000","明鏡寺","岐阜県 加茂郡八百津町 伊岐津志1364番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000261000.html"
"geoshape-nrct-poi:210000261100","定屋敷遺跡","岐阜県 加茂郡八百津町 伊岐津志","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000261100.html"
"geoshape-nrct-poi:210000261400","錦織綱場跡","岐阜県 加茂郡八百津町 錦織","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000261400.html"
"geoshape-nrct-poi:210000261500","南宮神社","岐阜県 加茂郡八百津町 錦織字美名ケ洞542番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000261500.html"
"geoshape-nrct-poi:210000261900","臨川寺","岐阜県 関市 小屋名957番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000261900.html"
"geoshape-nrct-poi:210000262000","中ノ森遺跡","岐阜県 加茂郡白川町 坂ノ東","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000262000.html"
"geoshape-nrct-poi:210000262300","広島遺跡","岐阜県 加茂郡白川町 坂ノ東","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000262300.html"
"geoshape-nrct-poi:210000263500","洞雲寺","岐阜県 飛騨市 神岡町船津570番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000263500.html"
"geoshape-nrct-poi:210000263700","大山白山神社","岐阜県 加茂郡白川町 水戸野1096番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000263700.html"
"geoshape-nrct-poi:210000264700","佐久良田神社","岐阜県 加茂郡白川町 黒川","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000264700.html"
"geoshape-nrct-poi:210000266000","蟠龍寺跡","岐阜県 加茂郡東白川村 五加","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000266000.html"
"geoshape-nrct-poi:210000266300","五加神社","岐阜県 加茂郡東白川村 五加932番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000266300.html"
"geoshape-nrct-poi:210000266700","神田神社","岐阜県 加茂郡東白川村 神土604番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000266700.html"
"geoshape-nrct-poi:210000266800","神明神社","岐阜県 加茂郡東白川村 神土2227番地1","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000266800.html"
"geoshape-nrct-poi:210000266900","常楽寺跡","岐阜県 加茂郡東白川村 神土","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000266900.html"
"geoshape-nrct-poi:210000267100","越原神社","岐阜県 加茂郡東白川村 越原501番地の1","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000267100.html"
"geoshape-nrct-poi:210000267200","子護神社","岐阜県 加茂郡東白川村 越原2249番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000267200.html"
"geoshape-nrct-poi:210000268300","太田陣屋跡","岐阜県 美濃加茂市 太田本町五丁目","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000268300.html"
"geoshape-nrct-poi:210000268400","太田番所跡","岐阜県 美濃加茂市 太田本町四丁目","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000268400.html"
"geoshape-nrct-poi:210000268500","旧太田脇本陣林家住宅","岐阜県 美濃加茂市 太田本町三丁目","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000268500.html"
"geoshape-nrct-poi:210000268600","祐泉寺","岐阜県 養老郡養老町 蛇持85番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000268600.html"
"geoshape-nrct-poi:210000268700","県主神社","岐阜県 加茂郡川辺町 上川辺2232番地の1","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000268700.html"
"geoshape-nrct-poi:210000269100","二ッ塚遺跡","岐阜県 美濃加茂市 古井町下古井","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000269100.html"
"geoshape-nrct-poi:210000270000","賑済寺","岐阜県 美濃加茂市 山之上町3144番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000270000.html"
"geoshape-nrct-poi:210000270300","十二社神社","岐阜県 瑞穂市 中宮488番地2","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000270300.html"
"geoshape-nrct-poi:210000270800","御柿屋跡","岐阜県 美濃加茂市 蜂屋町中蜂屋","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000270800.html"
"geoshape-nrct-poi:210000270900","瑞林寺","岐阜県 美濃加茂市 蜂屋町上蜂屋9番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000270900.html"
"geoshape-nrct-poi:210000271900","正眼寺","岐阜県 飛騨市 神岡町西漆山142番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000271900.html"
"geoshape-nrct-poi:210000272000","龍安寺","岐阜県 美濃加茂市 伊深町1776番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000272000.html"
"geoshape-nrct-poi:210000272400","追上遺跡","岐阜県 美濃加茂市 下米田町東栃井","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000272400.html"
"geoshape-nrct-poi:210000272600","為岡遺跡","岐阜県 美濃加茂市 下米田町為岡","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000272600.html"
"geoshape-nrct-poi:210000272800","諏訪神社","岐阜県 岐阜市 太郎丸諏訪太郎丸字前602番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000272800.html"
"geoshape-nrct-poi:210000273400","小山寺","岐阜県 美濃加茂市 下米田町小山104番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000273400.html"
"geoshape-nrct-poi:210000273600","牧野番所跡","岐阜県 美濃加茂市 牧野","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000273600.html"
"geoshape-nrct-poi:210000273700","神明遺跡","岐阜県 美濃加茂市 牧野","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000273700.html"
"geoshape-nrct-poi:210000274900","金山城跡","岐阜県 可児市 兼山","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000274900.html"
"geoshape-nrct-poi:210000275100","貴船神社","岐阜県 大垣市 上石津町宮708番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000275100.html"
"geoshape-nrct-poi:210000275200","可成寺","岐阜県 可児市 兼山596番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000275200.html"
"geoshape-nrct-poi:210000275300","浄音寺","岐阜県 岐阜市 三輪宮西240番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000275300.html"
"geoshape-nrct-poi:210000275400","専養寺","岐阜県 羽島郡笠松町 円城寺594番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000275400.html"
"geoshape-nrct-poi:210000275500","大通寺","岐阜県 養老郡養老町 宇田308番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000275500.html"
"geoshape-nrct-poi:210000276300","東寺山古墳","岐阜県 可児郡御嵩町 伏見","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000276300.html"
"geoshape-nrct-poi:210000276400","山田横穴群","岐阜県 可児郡御嵩町 伏見","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000276400.html"
"geoshape-nrct-poi:210000277100","春日神社","岐阜県 山県市 椎倉110番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000277100.html"
"geoshape-nrct-poi:210000277200","愚渓寺","岐阜県 可児郡御嵩町 中2635番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000277200.html"
"geoshape-nrct-poi:210000277300","宝塚古墳","岐阜県 可児郡御嵩町 中","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000277300.html"
"geoshape-nrct-poi:210000277600","願興寺","岐阜県 可児郡御嵩町 御嵩1377番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000277600.html"
"geoshape-nrct-poi:210000279300","中切古墳","岐阜県 可児郡御嵩町 中切","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000279300.html"
"geoshape-nrct-poi:210000279400","小泉神社","岐阜県 可児郡御嵩町 中切1744番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000279400.html"
"geoshape-nrct-poi:210000280900","長塚古墳","岐阜県 可児市 中恵土","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000280900.html"
"geoshape-nrct-poi:210000281000","子守神社","岐阜県 可児市 中恵土2259番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000281000.html"
"geoshape-nrct-poi:210000282300","北裏遺跡","岐阜県 可児市 土田","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000282300.html"
"geoshape-nrct-poi:210000282400","白鬚神社","岐阜県 可児市 土田3662番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000282400.html"
"geoshape-nrct-poi:210000283100","神崎山古墳","岐阜県 可児市 瀬田","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000283100.html"
"geoshape-nrct-poi:210000283200","明知城跡","岐阜県 可児市 羽生ケ丘五丁目","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000283200.html"
"geoshape-nrct-poi:210000283400","身隠山古墳","岐阜県 可児市 広見","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000283400.html"
"geoshape-nrct-poi:210000283500","熊野古墳","岐阜県 可児市 広見","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000283500.html"
"geoshape-nrct-poi:210000284500","大萱古窯跡群","岐阜県 可児市 久々利柿下入会","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000284500.html"
"geoshape-nrct-poi:210000284600","中窯跡","岐阜県 可児市 久々利","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000284600.html"
"geoshape-nrct-poi:210000285500","浅間窯跡","岐阜県 可児市 久々利柿下入会","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000285500.html"
"geoshape-nrct-poi:210000285700","羽崎中洞古墳","岐阜県 可児市 羽崎","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000285700.html"
"geoshape-nrct-poi:210000285800","不孝寺塚古墳","岐阜県 可児市 羽崎","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000285800.html"
"geoshape-nrct-poi:210000286000","鍋煎古墳群","岐阜県 可児市 二野","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000286000.html"
"geoshape-nrct-poi:210000286200","大森皿屋敷横穴古墳群","岐阜県 可児市 大森台二丁目","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000286200.html"
"geoshape-nrct-poi:210000287700","真禅寺","岐阜県 可児市 西帷子490番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000287700.html"
"geoshape-nrct-poi:210000289200","小名田窯下一号窯跡","岐阜県 多治見市 小名田町二丁目","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000289200.html"
"geoshape-nrct-poi:210000289400","虎渓山Ｅ地点遺跡","岐阜県 多治見市 虎渓山町一丁目","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000289400.html"
"geoshape-nrct-poi:210000289500","永保寺","岐阜県 多治見市 虎渓山町一丁目40番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000289500.html"
"geoshape-nrct-poi:210000289600","虎渓山一号古墳","岐阜県 多治見市 弁天町四丁目","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000289600.html"
"geoshape-nrct-poi:210000289700","本土神社","岐阜県 多治見市 小田町一丁目20番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000289700.html"
"geoshape-nrct-poi:210000289900","西坂遺跡","岐阜県 多治見市 明和町五丁目","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000289900.html"
"geoshape-nrct-poi:210000290000","安養寺","岐阜県 多治見市 白山町二丁目44番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000290000.html"
"geoshape-nrct-poi:210000290200","永泉寺","岐阜県 多治見市 池田町七丁目3番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000290200.html"
"geoshape-nrct-poi:210000291000","平尾遺跡","岐阜県 多治見市 平井町三丁目","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000291000.html"
"geoshape-nrct-poi:210000291100","普賢寺","岐阜県 多治見市 大原町九丁目32番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000291100.html"
"geoshape-nrct-poi:210000291300","北丘古窯跡群","岐阜県 多治見市 北丘町四丁目","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000291300.html"
"geoshape-nrct-poi:210000292400","妙土窯跡","岐阜県 多治見市 笠原町","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000292400.html"
"geoshape-nrct-poi:210000292500","心性寺","岐阜県 多治見市 笠原町1360番地2","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000292500.html"
"geoshape-nrct-poi:210000293500","乙塚古墳","岐阜県 土岐市 泉町久尻","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000293500.html"
"geoshape-nrct-poi:210000293600","元屋敷陶器窯跡","岐阜県 土岐市 泉町久尻","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000293600.html"
"geoshape-nrct-poi:210000293900","炭焼古墳","岐阜県 土岐市 泉町定林寺","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000293900.html"
"geoshape-nrct-poi:210000294000","定林寺観音堂","岐阜県 土岐市 泉町定林寺411番地2","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000294000.html"
"geoshape-nrct-poi:210000294500","妻木城跡","岐阜県 土岐市 妻木町","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000294500.html"
"geoshape-nrct-poi:210000294600","崇禅寺","岐阜県 土岐市 妻木町55番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000294600.html"
"geoshape-nrct-poi:210000294700","八幡神社","岐阜県 土岐市 妻木町3051番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000294700.html"
"geoshape-nrct-poi:210000295400","天福寺","岐阜県 土岐市 肥田町肥田1547番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000295400.html"
"geoshape-nrct-poi:210000297000","鶴ヶ城跡","岐阜県 瑞浪市 土岐町2659-3","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000297000.html"
"geoshape-nrct-poi:210000297100","桜堂薬師","岐阜県 瑞浪市 土岐町","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000297100.html"
"geoshape-nrct-poi:210000297800","戸狩荒神塚古墳","岐阜県 瑞浪市 明世町戸狩","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000297800.html"
"geoshape-nrct-poi:210000297900","戸狩横穴古墳群","岐阜県 瑞浪市 明世町戸狩","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000297900.html"
"geoshape-nrct-poi:210000298500","酒波神社","岐阜県 瑞浪市 日吉町4088番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000298500.html"
"geoshape-nrct-poi:210000299200","開元院","岐阜県 瑞浪市 日吉町8846番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000299200.html"
"geoshape-nrct-poi:210000300000","大湫川並役所跡","岐阜県 瑞浪市 大湫町","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000300000.html"
"geoshape-nrct-poi:210000300800","天猷寺","岐阜県 瑞浪市 釜戸町1517番地1","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000300800.html"
"geoshape-nrct-poi:210000301600","小里城跡","岐阜県 瑞浪市 稲津町小里","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000301600.html"
"geoshape-nrct-poi:210000301700","興徳寺","岐阜県 瑞浪市 稲津町小里2600番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/21/210000301700.html"
