"sourceId","assetId","path","scope","mediaType","mimeType","extension","bytes","sha256","width","height","aspectRatio","orientation","hasAlpha","animated","frameCount","colorSpace","entityType","entityId","assetRole","sourceType","rightsStatus","cacheAllowed","derivativesAllowed","authenticity","manifestStatus","protected","referenced","referenceCount","referenceLocations","focalPoint","safeArea","brandIconSource","additionalProfiles","variantPolicyId","processingEligibility","processingBlockReason","duplicateGroup","decodeError","notes"
"source-1471269d9d9dc2b1ad25","unregistered.1471269d9d9dc2b1ad25","docs/qa/TASK-012/planner-detail-health-1440x900.png","documentation-only","raster","image/png","png","547285","ed357a114c159764348b79c0bd731964d8d885dbfc3ac65e95bafa63de251bf7","1440","900","1.6","","false","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","false","0","[]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-415d45a898f58519be24","unregistered.415d45a898f58519be24","docs/qa/TASK-012/planner-fallback-1440x900.png","documentation-only","raster","image/png","png","209511","d2a9defe0edb31547e89a060e3ef805698bb448fc9a0a6773eaaa359b7bbcbc7","1440","900","1.6","","false","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","false","0","[]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-ad6fcf0e2ea7ef6d316d","unregistered.ad6fcf0e2ea7ef6d316d","docs/qa/TASK-012/planner-fallback-compact-1024x768.png","documentation-only","raster","image/png","png","158330","4e78324d84fdc7720f0f33ccc08ab011328db60cb7efa551eb372291978a5b8e","1024","768","1.333333","","false","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","false","0","[]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-3834562556c01d3b377b","unregistered.3834562556c01d3b377b","docs/qa/TASK-012/planner-fallback-default-1180x800.png","documentation-only","raster","image/png","png","168239","869b3e56c4e58e3a411187f3bfd2688a07d82ddd8046721b6e86d97d40ed0b5a","1180","800","1.475","","false","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","false","0","[]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-3460671d65de763b428b","unregistered.3460671d65de763b428b","docs/qa/TASK-012/planner-fallback-default-1280x800.png","documentation-only","raster","image/png","png","204901","764c6b68bb4b4fbd9237ae7159b695bf5381504276b920bf698af3ef638cdf08","1280","800","1.6","","false","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","false","0","[]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-246a019f297a76f6a089","unregistered.246a019f297a76f6a089","docs/qa/TASK-012/planner-fallback-default-1440x900.png","documentation-only","raster","image/png","png","222778","d77a25af94a039fa027b7cc5994122eeb2ecfac57ffcd8dee581bad365c76695","1440","900","1.6","","false","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","false","0","[]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-5cf7ca279297302c86c1","unregistered.5cf7ca279297302c86c1","docs/qa/TASK-012/planner-fallback-default-1600x900.png","documentation-only","raster","image/png","png","228414","2b1abea3da8373fb743c394a75fd1e2965643d0ec93fa31a89435bc89a7ce0de","1600","900","1.777778","","false","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","false","0","[]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-c93b1e6b0238cd2fa9c0","unregistered.c93b1e6b0238cd2fa9c0","docs/qa/TASK-012/planner-fallback-mobile-390x844.png","documentation-only","raster","image/png","png","95709","72d5e46bbcaed3e10f7671955698659b600f2fc9805e94bc48437b2f4e3a1925","390","844","0.462085","","false","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","false","0","[]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-d390b13bbc8d8f438212","unregistered.d390b13bbc8d8f438212","docs/qa/TASK-012/planner-mapbox-compact-1024x768.png","documentation-only","raster","image/png","png","434939","26147db4125aad622bde1c80b30a4e5ee2aa48c63d64c8d90616aa87db7e434b","1024","768","1.333333","","false","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","false","0","[]","null","null","false","","","false","unmanifested-review-required","26147db4125aad622bde1c80b30a4e5ee2aa48c63d64c8d90616aa87db7e434b","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-cded4e6a61f7aa2f2546","unregistered.cded4e6a61f7aa2f2546","docs/qa/TASK-012/planner-mapbox-default-1180x800.png","documentation-only","raster","image/png","png","497211","b7d80be8f4f6069d7c5dfa8de425eed774d119f034902255e44c79badbe32582","1180","800","1.475","","false","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","false","0","[]","null","null","false","","","false","unmanifested-review-required","b7d80be8f4f6069d7c5dfa8de425eed774d119f034902255e44c79badbe32582","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-8667fd94e29f86deb984","unregistered.8667fd94e29f86deb984","docs/qa/TASK-012/planner-mapbox-default-1280x800.png","documentation-only","raster","image/png","png","481713","5ba97991b243def1f393ad3df3aa1c199385baa34cabbe457d932fa8c9ed8cc7","1280","800","1.6","","false","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","false","0","[]","null","null","false","","","false","unmanifested-review-required","5ba97991b243def1f393ad3df3aa1c199385baa34cabbe457d932fa8c9ed8cc7","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-961de2eb1644b4a1db51","unregistered.961de2eb1644b4a1db51","docs/qa/TASK-012/planner-mapbox-default-1440x900.png","documentation-only","raster","image/png","png","553311","c1031ddcc7e0a9d626567f97b9e4605f46bb795fa45df5ccd0f7cb3df0cf71b2","1440","900","1.6","","false","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","false","0","[]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-2c67096bf451f4982ec7","unregistered.2c67096bf451f4982ec7","docs/qa/TASK-012/planner-mapbox-default-1600x900.png","documentation-only","raster","image/png","png","599528","7199450b5e2814edb331abb620a19e0f767bbdebfc706124a54ee5fe76e2346a","1600","900","1.777778","","false","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","false","0","[]","null","null","false","","","false","unmanifested-review-required","7199450b5e2814edb331abb620a19e0f767bbdebfc706124a54ee5fe76e2346a","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-167b06b7f017da236544","unregistered.167b06b7f017da236544","docs/qa/TASK-012/planner-mapbox-mobile-390x844.png","documentation-only","raster","image/png","png","306465","d02dd0e0cd2fd5d45ddadbaedd8b37f7d34e9569e8349966abeeb3eebbb239bb","390","844","0.462085","","false","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","false","0","[]","null","null","false","","","false","unmanifested-review-required","d02dd0e0cd2fd5d45ddadbaedd8b37f7d34e9569e8349966abeeb3eebbb239bb","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-cf08cab7151e27295340","unregistered.cf08cab7151e27295340","docs/qa/TASK-012/planner-mobile-390x844.png","documentation-only","raster","image/png","png","306465","d02dd0e0cd2fd5d45ddadbaedd8b37f7d34e9569e8349966abeeb3eebbb239bb","390","844","0.462085","","false","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","false","0","[]","null","null","false","","","false","unmanifested-review-required","d02dd0e0cd2fd5d45ddadbaedd8b37f7d34e9569e8349966abeeb3eebbb239bb","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-423b7eccee6119dbe1eb","unregistered.423b7eccee6119dbe1eb","docs/qa/TASK-012/planner-mobility-1440x900.png","documentation-only","raster","image/png","png","554220","35be61f195282424f3b836aadaffb5fdb2d4afe9da60eacf4b578d2742b98be3","1440","900","1.6","","false","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","false","0","[]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-9727d683e0c263ad1087","unregistered.9727d683e0c263ad1087","docs/qa/TASK-012/planner-more-settings-1440x900.png","documentation-only","raster","image/png","png","369278","9ef944ec4030213a67788327fa3b1496e206088bd2ed5445b2822d76c7af9a3b","1440","900","1.6","","false","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","false","0","[]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-912058c9ddee10515d53","unregistered.912058c9ddee10515d53","docs/qa/TASK-012/planner-stay-dining-1440x900.png","documentation-only","raster","image/png","png","550802","4e308da7095147eb822a2aa9a91b52086d1dbe869660d3ec06a56754b42b0f33","1440","900","1.6","","false","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","false","0","[]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-f89ebe7502de6f467d32","unregistered.f89ebe7502de6f467d32","docs/qa/TASK-012/planner-three-days-1280x800.png","documentation-only","raster","image/png","png","510952","2996a85307bf5a4de46fa0294398b4679530000021b27fb9294b81f75fcdc7c6","1280","800","1.6","","false","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","false","0","[]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-088f30cc4050299dac49","unregistered.088f30cc4050299dac49","docs/qa/TASK-012/planner-weather-1440x900.png","documentation-only","raster","image/png","png","551157","1889fd89ff257c2acb1dd211c95bcf3e8c31aba4537627f7e73cc145da2fc1b8","1440","900","1.6","","false","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","false","0","[]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-36ab7f04df962017e9d4","unregistered.36ab7f04df962017e9d4","docs/qa/TASK-012/recommendations-after-1024.png","documentation-only","raster","image/png","png","27054","c788d56bf5ae06db381881a3d9ab93fc6116c0ed1add1f5fe7ab172d6d328a48","418","353","1.184136","","false","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","true","1","[{""sourceFile"":""docs/qa/TASK-012/recommendations-before-after.md"",""line"":12,""referenceType"":""markdown""}]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-18dd1d6e983493262ebb","unregistered.18dd1d6e983493262ebb","docs/qa/TASK-012/recommendations-after-1180.png","documentation-only","raster","image/png","png","26518","3ac437b4ec2670cfd35c9058df2f9b9d26cfe73d5b27eb109133e3650ea3b3fd","418","369","1.132791","","false","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","true","1","[{""sourceFile"":""docs/qa/TASK-012/recommendations-before-after.md"",""line"":11,""referenceType"":""markdown""}]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-e76d82a83a982b98e6e7","unregistered.e76d82a83a982b98e6e7","docs/qa/TASK-012/recommendations-after-1280.png","documentation-only","raster","image/png","png","24299","b302de3c6deca643e9d94ded482dc54f302edd77d3419ce7c0e36b055707ba76","319","366","0.871585","","false","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","true","1","[{""sourceFile"":""docs/qa/TASK-012/recommendations-before-after.md"",""line"":10,""referenceType"":""markdown""}]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-5ace8fd49a963a7a7647","unregistered.5ace8fd49a963a7a7647","docs/qa/TASK-012/recommendations-after-1440.png","documentation-only","raster","image/png","png","27346","ae318bbb09b6e2e9fbc4138eadce5942fe415a4fc492ad71c635fbb084105070","359","416","0.862981","","false","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","true","1","[{""sourceFile"":""docs/qa/TASK-012/recommendations-before-after.md"",""line"":9,""referenceType"":""markdown""}]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-8dc59f323603d2fd4198","unregistered.8dc59f323603d2fd4198","docs/qa/TASK-012/recommendations-after-1600.png","documentation-only","raster","image/png","png","27665","a73c1ede2d7bda0ec6b42134b219614bef403caa97c4a666a25a58af9da71ff8","399","416","0.959135","","false","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","true","1","[{""sourceFile"":""docs/qa/TASK-012/recommendations-before-after.md"",""line"":8,""referenceType"":""markdown""}]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-6559af0eaeb9c248efe2","unregistered.6559af0eaeb9c248efe2","docs/qa/TASK-012/recommendations-after-390.png","documentation-only","raster","image/png","png","26125","8558802b67c4a4c799d0d6b7554fb75d3e7d9add167b859e60a884dfa19fb43b","388","391","0.992327","","false","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","true","1","[{""sourceFile"":""docs/qa/TASK-012/recommendations-before-after.md"",""line"":13,""referenceType"":""markdown""}]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-3435136ca151315b91b6","unregistered.3435136ca151315b91b6","docs/qa/TASK-012/recommendations-before-1024.png","documentation-only","raster","image/png","png","29227","b638a4e00bb25ab2a189677525b6ab60b90af588ba6e8776bbc6be9eae99f8c8","418","353","1.184136","","false","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","true","1","[{""sourceFile"":""docs/qa/TASK-012/recommendations-before-after.md"",""line"":12,""referenceType"":""markdown""}]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-772351d9bcbab4057ccb","unregistered.772351d9bcbab4057ccb","docs/qa/TASK-012/recommendations-before-1180.png","documentation-only","raster","image/png","png","29209","923d166efdc0f4fc20ef079f0fc3d95a94faa0cd02ca098c7ca6ef8b4b30e2eb","418","369","1.132791","","false","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","true","1","[{""sourceFile"":""docs/qa/TASK-012/recommendations-before-after.md"",""line"":11,""referenceType"":""markdown""}]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-c0fb4f6df50d071dc68a","unregistered.c0fb4f6df50d071dc68a","docs/qa/TASK-012/recommendations-before-1280.png","documentation-only","raster","image/png","png","26742","31a00e414686ba6452f2c6bd55365a62aa2cc619632b7dd7b437736dbee0b922","319","366","0.871585","","false","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","true","1","[{""sourceFile"":""docs/qa/TASK-012/recommendations-before-after.md"",""line"":10,""referenceType"":""markdown""}]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-24a38da1f8d462f569c5","unregistered.24a38da1f8d462f569c5","docs/qa/TASK-012/recommendations-before-1440.png","documentation-only","raster","image/png","png","29255","d0ef351a358b3fec7078188824152491fad044d9f18a6b4b99cdf5439eac9215","359","416","0.862981","","false","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","true","1","[{""sourceFile"":""docs/qa/TASK-012/recommendations-before-after.md"",""line"":9,""referenceType"":""markdown""}]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-e95d9f9950e8dabd42a7","unregistered.e95d9f9950e8dabd42a7","docs/qa/TASK-012/recommendations-before-1600.png","documentation-only","raster","image/png","png","29673","1b24572c160b6719587a97a3720e9af0838ae51b612591c61ecf45b7c5e74ae9","399","416","0.959135","","false","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","true","1","[{""sourceFile"":""docs/qa/TASK-012/recommendations-before-after.md"",""line"":8,""referenceType"":""markdown""}]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-0b8a2cef2f97730e24dc","unregistered.0b8a2cef2f97730e24dc","docs/qa/TASK-012/recommendations-before-390.png","documentation-only","raster","image/png","png","28252","33b531c591c54eec5063064caa8909af28cc78dc5f601325b216be272560a804","388","391","0.992327","","false","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","true","1","[{""sourceFile"":""docs/qa/TASK-012/recommendations-before-after.md"",""line"":13,""referenceType"":""markdown""}]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-0043d28dbd2c8ced4ecc","destination.jp.fuji-hakone.placeholder.default.001","public/media/destinations/jp/fuji-hakone/placeholder-destination.svg","runtime-source","svg","image/svg+xml","svg","493","e6c7aada63373be350728a910338ae06603dbb14fb661672ffda3c17b01a2407","240","160","1.5","","true","false","","","destination-cluster","jp-fuji-hakone","placeholder","placeholder","TravelAssist-original","true","true","symbolic","approved","false","true","1","[{""sourceFile"":""docs/assets/catalog/asset-manifest.v1.json"",""line"":1,""referenceType"":""manifest""}]","{""x"":0.5,""y"":0.5}","null","false","","placeholder","false","vector-token-only","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-713789f2275914a00185","destination.jp.hokkaido.placeholder.default.001","public/media/destinations/jp/hokkaido/placeholder-destination.svg","runtime-source","svg","image/svg+xml","svg","554","120e69c30124350a944178ebe3eaa741e45b2b8b974f9d5eab8f5c9ec9409aee","240","160","1.5","","true","false","","","region","jp-hokkaido","placeholder","placeholder","TravelAssist-original","true","true","symbolic","approved","false","true","1","[{""sourceFile"":""docs/assets/catalog/asset-manifest.v1.json"",""line"":1,""referenceType"":""manifest""}]","{""x"":0.5,""y"":0.5}","null","false","","placeholder","false","vector-token-only","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-51d01c4fc7f88f0434ef","destination.jp.kyoto.placeholder.default.001","public/media/destinations/jp/kyoto/placeholder-destination.svg","runtime-source","svg","image/svg+xml","svg","441","44bb56455cf5a6a593b17c2e8e9128d3fe9945cf97b5e62cd154651ff6b03db0","240","160","1.5","","true","false","","","city","jp-kyoto","placeholder","placeholder","TravelAssist-original","true","true","symbolic","approved","false","true","1","[{""sourceFile"":""docs/assets/catalog/asset-manifest.v1.json"",""line"":1,""referenceType"":""manifest""}]","{""x"":0.5,""y"":0.5}","null","false","","placeholder","false","vector-token-only","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-95a041e52485b3ba7138","destination.jp.osaka.placeholder.default.001","public/media/destinations/jp/osaka/placeholder-destination.svg","runtime-source","svg","image/svg+xml","svg","509","8cc14e19de033abb58840f8231badaa558d40942f7ba24e9ba98354417e34159","240","160","1.5","","true","false","","","city","jp-osaka","placeholder","placeholder","TravelAssist-original","true","true","symbolic","approved","false","true","1","[{""sourceFile"":""docs/assets/catalog/asset-manifest.v1.json"",""line"":1,""referenceType"":""manifest""}]","{""x"":0.5,""y"":0.5}","null","false","","placeholder","false","vector-token-only","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-bbcb475c2c8450ab8ee6","destination.jp.tokyo.placeholder.default.001","public/media/destinations/jp/tokyo/placeholder-destination.svg","runtime-source","svg","image/svg+xml","svg","479","0bdb0fa1cfd48c3e5f5d315c1dd84a06d9846668f499d7f0538eb75f97ce6621","240","160","1.5","","true","false","","","city","jp-tokyo","placeholder","placeholder","TravelAssist-original","true","true","symbolic","approved","false","true","1","[{""sourceFile"":""docs/assets/catalog/asset-manifest.v1.json"",""line"":1,""referenceType"":""manifest""}]","{""x"":0.5,""y"":0.5}","null","false","","placeholder","false","vector-token-only","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-42595ada538e9b0ed962","unregistered.42595ada538e9b0ed962","public/media/home/home-hero-poster.webp","legacy-protected","raster","image/webp","webp","161854","7464b34430b89ea9c010242bed05156e374aff347d1d7875d5bedbb57c4a5466","1672","941","1.776833","","false","false","1","srgb","","","","","unknown","","","unreviewed","legacy_review_required","true","true","6","[{""sourceFile"":""docs/project/WBS-5.1-PERSONAL-CENTER-ASSET-AUDIT.md"",""line"":17,""referenceType"":""markdown""},{""sourceFile"":""docs/project/WBS-5.1-VISUAL-READINESS-RECHECK-2026-09-05.md"",""line"":45,""referenceType"":""markdown""},{""sourceFile"":""docs/tasks/TASK-WBS-5.1-b-personal-center-shell-navigation.md"",""line"":50,""referenceType"":""markdown""},{""sourceFile"":""docs/tasks/TASK-WBS-5.4-b-personal-center-generated-assets-integration.md"",""line"":265,""referenceType"":""markdown""},{""sourceFile"":""src/features/home/components/immersive-background.tsx"",""line"":8,""referenceType"":""import""},{""sourceFile"":""src/features/start-flow/start-flow.module.css"",""line"":1731,""referenceType"":""css-url""}]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-26f9bcadf6fc6627a991","unregistered.26f9bcadf6fc6627a991","public/media/personal-center/avatar-yuki.webp","legacy-protected","raster","image/webp","webp","26954","5cf220847770b24bf2577f0a7914e44eb4bc537e6bd573ea089d24bf6e9ac9d1","512","512","1","","false","false","1","srgb","","","","","unknown","","","illustrative","legacy_review_required","true","true","5","[{""sourceFile"":""docs/assets/personal-center-generated-images-20260905.manifest.json"",""line"":128,""referenceType"":""literal""},{""sourceFile"":""docs/assets/personal-center-generated-images-20260905.manifest.json"",""line"":129,""referenceType"":""literal""},{""sourceFile"":""docs/tasks/RESULT-WBS-5.6-b-companion-management-ui.md"",""line"":87,""referenceType"":""markdown""},{""sourceFile"":""src/features/personal-center/constants/personal-navigation.ts"",""line"":36,""referenceType"":""literal""},{""sourceFile"":""src/features/profile/profile-account.tsx"",""line"":373,""referenceType"":""literal""}]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-0f4843bec82b96de8efb","unregistered.0f4843bec82b96de8efb","public/media/personal-center/feature-card-discovery-bg.png","legacy-protected","raster","image/png","png","754981","97522a430f7e04c909693d0d3ff81d2d38e7aee3d2d75b5539ebab89ecc9af1a","1586","992","1.59879","","true","false","1","srgb","","","","","unknown","","","unreviewed","legacy_review_required","true","true","1","[{""sourceFile"":""src/features/personal-center/components/personal-home-preview.tsx"",""line"":174,""referenceType"":""literal""}]","null","null","false","","","false","unmanifested-review-required","97522a430f7e04c909693d0d3ff81d2d38e7aee3d2d75b5539ebab89ecc9af1a","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-029d9b1db44b519b2103","unregistered.029d9b1db44b519b2103","public/media/personal-center/feature-card-favorites-bg.png","legacy-protected","raster","image/png","png","862698","09b3305b23133498753548fb6109b8e92def2adec87e7e44698412f6467a9d7c","1586","992","1.59879","","true","false","1","srgb","","","","","unknown","","","unreviewed","legacy_review_required","true","true","1","[{""sourceFile"":""src/features/personal-center/components/personal-home-preview.tsx"",""line"":157,""referenceType"":""literal""}]","null","null","false","","","false","unmanifested-review-required","09b3305b23133498753548fb6109b8e92def2adec87e7e44698412f6467a9d7c","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-e25b01b032563fcfd0e0","unregistered.e25b01b032563fcfd0e0","public/media/personal-center/feature-card-inspiration-bg.png","legacy-protected","raster","image/png","png","787093","789015dd5243695535269658dd71becc67ee9b3b7c116baeed7c5c0f5a068472","1586","992","1.59879","","true","false","1","srgb","","","","","unknown","","","unreviewed","legacy_review_required","true","true","1","[{""sourceFile"":""src/features/personal-center/components/personal-home-preview.tsx"",""line"":140,""referenceType"":""literal""}]","null","null","false","","","false","unmanifested-review-required","789015dd5243695535269658dd71becc67ee9b3b7c116baeed7c5c0f5a068472","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-7fe7de47280956e597fd","unregistered.7fe7de47280956e597fd","public/media/personal-center/hero-kyoto-sakura.webp","legacy-protected","raster","image/webp","webp","260124","6ebc721fbb86fa87d4e4c2f3ab4d5fbe08ec80e5c8eb83c86d45305fcbe37f16","1920","800","2.4","","false","false","1","srgb","","","","","unknown","","","illustrative","legacy_review_required","true","true","8","[{""sourceFile"":""docs/assets/personal-center-generated-images-20260905.manifest.json"",""line"":16,""referenceType"":""literal""},{""sourceFile"":""docs/assets/personal-center-generated-images-20260905.manifest.json"",""line"":17,""referenceType"":""literal""},{""sourceFile"":""docs/assets/personal-center-generated-images-20260905.md"",""line"":56,""referenceType"":""markdown""},{""sourceFile"":""docs/tasks/RESULT-WBS-5.10-b-trip-library-ui.md"",""line"":91,""referenceType"":""markdown""},{""sourceFile"":""src/features/personal-center/components/personal-home-preview.tsx"",""line"":36,""referenceType"":""literal""},{""sourceFile"":""src/features/trip-library/trip-library-data.ts"",""line"":36,""referenceType"":""literal""},{""sourceFile"":""src/features/trip-library/trip-library-data.ts"",""line"":115,""referenceType"":""literal""},{""sourceFile"":""src/features/trip-library/trip-library-data.ts"",""line"":222,""referenceType"":""literal""}]","null","null","false","","","false","unmanifested-review-required","6ebc721fbb86fa87d4e4c2f3ab4d5fbe08ec80e5c8eb83c86d45305fcbe37f16","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-b643d8ce008aa6795c07","unregistered.b643d8ce008aa6795c07","public/media/personal-center/personal-center-corner-decorations.png","legacy-protected","raster","image/png","png","842024","1c07b9e5de4b850234bb9ced20c59e6f87ac785792c2284faf94989735be3161","1672","941","1.776833","","true","false","1","srgb","","","","","unknown","","","unreviewed","legacy_review_required","true","true","1","[{""sourceFile"":""src/features/personal-center/personal-center.module.css"",""line"":291,""referenceType"":""css-url""}]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-6956a45ec95002355129","unregistered.6956a45ec95002355129","public/media/personal-center/personal-center-surface-texture-v2.png","legacy-protected","raster","image/png","png","1744127","a4fdd9052cb4e5929a5ace181627e4f570741e36762d0cccacbb2fd90251ea6a","1672","941","1.776833","","false","false","1","srgb","","","","","unknown","","","unreviewed","legacy_review_required","true","true","2","[{""sourceFile"":""src/features/personal-center/personal-center.module.css"",""line"":278,""referenceType"":""css-url""},{""sourceFile"":""src/features/personal-center/personal-center.module.css"",""line"":887,""referenceType"":""css-url""}]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
